RegionName,State,City,Date,Value
78207,TX,San Antonio,2009-02-28,
78201,TX,San Antonio,2009-02-28,
78230,TX,San Antonio,2009-02-28,62262.61521333972
78216,TX,San Antonio,2009-02-28,70887.26249103573
78209,TX,San Antonio,2009-02-28,78445.46639980527
78229,TX,San Antonio,2009-02-28,68293.44715895042
78217,TX,San Antonio,2009-02-28,41313.77024271744
78212,TX,San Antonio,2009-02-28,74457.97156230234
78204,TX,San Antonio,2009-02-28,102309.44670167302
78202,TX,San Antonio,2009-02-28,81555.76538340749
78207,TX,San Antonio,2009-03-31,
78201,TX,San Antonio,2009-03-31,
78230,TX,San Antonio,2009-03-31,62120.41358963091
78216,TX,San Antonio,2009-03-31,71252.92058667105
78209,TX,San Antonio,2009-03-31,79093.26675032543
78229,TX,San Antonio,2009-03-31,68710.18920900204
78217,TX,San Antonio,2009-03-31,41418.4524488118
78212,TX,San Antonio,2009-03-31,73964.11721866176
78204,TX,San Antonio,2009-03-31,101846.3712559772
78202,TX,San Antonio,2009-03-31,78901.04963030707
78207,TX,San Antonio,2009-04-30,
78201,TX,San Antonio,2009-04-30,
78230,TX,San Antonio,2009-04-30,61823.82143949228
78216,TX,San Antonio,2009-04-30,71417.92572709323
78209,TX,San Antonio,2009-04-30,79065.15143870944
78229,TX,San Antonio,2009-04-30,68805.60176796051
78217,TX,San Antonio,2009-04-30,41492.2196283199
78212,TX,San Antonio,2009-04-30,73801.89641603157
78204,TX,San Antonio,2009-04-30,101878.4234886702
78202,TX,San Antonio,2009-04-30,76219.1966947124
78207,TX,San Antonio,2009-05-31,
78201,TX,San Antonio,2009-05-31,
78230,TX,San Antonio,2009-05-31,61486.0987681708
78216,TX,San Antonio,2009-05-31,70909.96606023538
78209,TX,San Antonio,2009-05-31,78456.41285338186
78229,TX,San Antonio,2009-05-31,68649.03372132841
78217,TX,San Antonio,2009-05-31,41425.79337601612
78212,TX,San Antonio,2009-05-31,73523.75312705898
78204,TX,San Antonio,2009-05-31,102219.3663116362
78202,TX,San Antonio,2009-05-31,74476.43616369483
78207,TX,San Antonio,2009-06-30,
78201,TX,San Antonio,2009-06-30,
78230,TX,San Antonio,2009-06-30,61047.91034970813
78216,TX,San Antonio,2009-06-30,70061.02528619919
78209,TX,San Antonio,2009-06-30,77369.48631616062
78229,TX,San Antonio,2009-06-30,67881.1251401513
78217,TX,San Antonio,2009-06-30,40913.64898930852
78212,TX,San Antonio,2009-06-30,72795.48738549007
78204,TX,San Antonio,2009-06-30,101448.99950761387
78202,TX,San Antonio,2009-06-30,71956.49637006257
78207,TX,San Antonio,2009-07-31,
78201,TX,San Antonio,2009-07-31,
78230,TX,San Antonio,2009-07-31,60427.18829168355
78216,TX,San Antonio,2009-07-31,69106.93417900203
78209,TX,San Antonio,2009-07-31,76749.29077147333
78229,TX,San Antonio,2009-07-31,66959.76650795878
78217,TX,San Antonio,2009-07-31,40459.62518333499
78212,TX,San Antonio,2009-07-31,72244.16276267805
78204,TX,San Antonio,2009-07-31,100605.25694336055
78202,TX,San Antonio,2009-07-31,71529.00578807374
78207,TX,San Antonio,2009-08-31,
78201,TX,San Antonio,2009-08-31,
78230,TX,San Antonio,2009-08-31,59853.424737466215
78216,TX,San Antonio,2009-08-31,68200.92127916632
78209,TX,San Antonio,2009-08-31,75998.50515414013
78229,TX,San Antonio,2009-08-31,65909.10645548865
78217,TX,San Antonio,2009-08-31,40461.48380098781
78212,TX,San Antonio,2009-08-31,72334.95895945038
78204,TX,San Antonio,2009-08-31,100489.17325162364
78202,TX,San Antonio,2009-08-31,71923.26369046874
78207,TX,San Antonio,2009-09-30,
78201,TX,San Antonio,2009-09-30,
78230,TX,San Antonio,2009-09-30,59319.99714838592
78216,TX,San Antonio,2009-09-30,67783.56870932596
78209,TX,San Antonio,2009-09-30,74958.60517754481
78229,TX,San Antonio,2009-09-30,65304.21638445
78217,TX,San Antonio,2009-09-30,40612.75246775428
78212,TX,San Antonio,2009-09-30,72552.6779315237
78204,TX,San Antonio,2009-09-30,101146.21810292725
78202,TX,San Antonio,2009-09-30,74879.00222410998
78207,TX,San Antonio,2009-10-31,
78201,TX,San Antonio,2009-10-31,
78230,TX,San Antonio,2009-10-31,59016.24069218867
78216,TX,San Antonio,2009-10-31,67847.22868847022
78209,TX,San Antonio,2009-10-31,73840.31639170957
78229,TX,San Antonio,2009-10-31,64850.127644592
78217,TX,San Antonio,2009-10-31,40878.13924735125
78212,TX,San Antonio,2009-10-31,72494.27303171226
78204,TX,San Antonio,2009-10-31,101619.57422677294
78202,TX,San Antonio,2009-10-31,78261.13471975394
78207,TX,San Antonio,2009-11-30,
78201,TX,San Antonio,2009-11-30,
78230,TX,San Antonio,2009-11-30,58730.9143992463
78216,TX,San Antonio,2009-11-30,68217.99509547076
78209,TX,San Antonio,2009-11-30,73302.83267593908
78229,TX,San Antonio,2009-11-30,64628.59313532917
78217,TX,San Antonio,2009-11-30,40996.18197324922
78212,TX,San Antonio,2009-11-30,72096.83492044802
78204,TX,San Antonio,2009-11-30,101734.75501153996
78202,TX,San Antonio,2009-11-30,81595.26634921487
78207,TX,San Antonio,2009-12-31,
78201,TX,San Antonio,2009-12-31,
78230,TX,San Antonio,2009-12-31,58456.76697609193
78216,TX,San Antonio,2009-12-31,68258.12465443171
78209,TX,San Antonio,2009-12-31,73362.73749358596
78229,TX,San Antonio,2009-12-31,64424.93056011698
78217,TX,San Antonio,2009-12-31,41047.55633900494
78212,TX,San Antonio,2009-12-31,71890.03756439843
78204,TX,San Antonio,2009-12-31,101004.75091073422
78202,TX,San Antonio,2009-12-31,83278.99897484637
78207,TX,San Antonio,2010-01-31,
78201,TX,San Antonio,2010-01-31,
78230,TX,San Antonio,2010-01-31,58155.06332277162
78216,TX,San Antonio,2010-01-31,68056.77512586385
78209,TX,San Antonio,2010-01-31,73229.68211749462
78229,TX,San Antonio,2010-01-31,64273.49338976273
78217,TX,San Antonio,2010-01-31,40988.94262720693
78212,TX,San Antonio,2010-01-31,71381.36122655815
78204,TX,San Antonio,2010-01-31,100438.64749491758
78202,TX,San Antonio,2010-01-31,84144.55273721773
78207,TX,San Antonio,2010-02-28,
78201,TX,San Antonio,2010-02-28,
78230,TX,San Antonio,2010-02-28,57847.15292499834
78216,TX,San Antonio,2010-02-28,67629.32511348056
78209,TX,San Antonio,2010-02-28,73317.9387541832
78229,TX,San Antonio,2010-02-28,63986.27703449084
78217,TX,San Antonio,2010-02-28,40712.73512904256
78212,TX,San Antonio,2010-02-28,70853.34019845491
78204,TX,San Antonio,2010-02-28,99844.1637363331
78202,TX,San Antonio,2010-02-28,84088.94615268619
78207,TX,San Antonio,2010-03-31,
78201,TX,San Antonio,2010-03-31,
78230,TX,San Antonio,2010-03-31,57707.6866818593
78216,TX,San Antonio,2010-03-31,67361.48883655107
78209,TX,San Antonio,2010-03-31,73554.48857937167
78229,TX,San Antonio,2010-03-31,63794.97197581927
78217,TX,San Antonio,2010-03-31,40725.74295712128
78212,TX,San Antonio,2010-03-31,70559.48293443573
78204,TX,San Antonio,2010-03-31,100282.11101706512
78202,TX,San Antonio,2010-03-31,84658.81578302081
78207,TX,San Antonio,2010-04-30,
78201,TX,San Antonio,2010-04-30,
78230,TX,San Antonio,2010-04-30,57521.586546522354
78216,TX,San Antonio,2010-04-30,67194.85528580299
78209,TX,San Antonio,2010-04-30,73732.93567841657
78229,TX,San Antonio,2010-04-30,63590.24709405081
78217,TX,San Antonio,2010-04-30,40897.583305556735
78212,TX,San Antonio,2010-04-30,70814.20366050252
78204,TX,San Antonio,2010-04-30,100565.47902279944
78202,TX,San Antonio,2010-04-30,84992.13818656141
78207,TX,San Antonio,2010-05-31,
78201,TX,San Antonio,2010-05-31,
78230,TX,San Antonio,2010-05-31,57628.99389866906
78216,TX,San Antonio,2010-05-31,67548.30911798675
78209,TX,San Antonio,2010-05-31,73841.82235976333
78229,TX,San Antonio,2010-05-31,63696.8032742409
78217,TX,San Antonio,2010-05-31,41112.42515138069
78212,TX,San Antonio,2010-05-31,71557.68911298792
78204,TX,San Antonio,2010-05-31,101162.6448270098
78202,TX,San Antonio,2010-05-31,85356.23060847058
78207,TX,San Antonio,2010-06-30,
78201,TX,San Antonio,2010-06-30,
78230,TX,San Antonio,2010-06-30,57678.56686439674
78216,TX,San Antonio,2010-06-30,67717.17982229136
78209,TX,San Antonio,2010-06-30,73537.75172989581
78229,TX,San Antonio,2010-06-30,63709.52314046483
78217,TX,San Antonio,2010-06-30,41115.30044411822
78212,TX,San Antonio,2010-06-30,71808.45117601262
78204,TX,San Antonio,2010-06-30,101144.7088700551
78202,TX,San Antonio,2010-06-30,84944.44409220589
78207,TX,San Antonio,2010-07-31,
78201,TX,San Antonio,2010-07-31,
78230,TX,San Antonio,2010-07-31,57784.29714359338
78216,TX,San Antonio,2010-07-31,67893.10881695132
78209,TX,San Antonio,2010-07-31,73553.70096272799
78229,TX,San Antonio,2010-07-31,63751.36147436512
78217,TX,San Antonio,2010-07-31,40877.51147614415
78212,TX,San Antonio,2010-07-31,72177.69522067852
78204,TX,San Antonio,2010-07-31,101532.83896216792
78202,TX,San Antonio,2010-07-31,84638.38551245531
78207,TX,San Antonio,2010-08-31,
78201,TX,San Antonio,2010-08-31,
78230,TX,San Antonio,2010-08-31,57708.29940851947
78216,TX,San Antonio,2010-08-31,67955.04605063684
78209,TX,San Antonio,2010-08-31,73725.17254700327
78229,TX,San Antonio,2010-08-31,63669.174839023566
78217,TX,San Antonio,2010-08-31,41146.96373704048
78212,TX,San Antonio,2010-08-31,72331.918788552
78204,TX,San Antonio,2010-08-31,101926.75756506856
78202,TX,San Antonio,2010-08-31,84858.74779389962
78207,TX,San Antonio,2010-09-30,
78201,TX,San Antonio,2010-09-30,
78230,TX,San Antonio,2010-09-30,57661.84603046881
78216,TX,San Antonio,2010-09-30,68147.92780641705
78209,TX,San Antonio,2010-09-30,74134.5999963788
78229,TX,San Antonio,2010-09-30,63569.31079589855
78217,TX,San Antonio,2010-09-30,41661.07891468173
78212,TX,San Antonio,2010-09-30,72626.98191570796
78204,TX,San Antonio,2010-09-30,101986.34718466716
78202,TX,San Antonio,2010-09-30,85133.93090207143
78207,TX,San Antonio,2010-10-31,
78201,TX,San Antonio,2010-10-31,
78230,TX,San Antonio,2010-10-31,57555.37153652164
78216,TX,San Antonio,2010-10-31,68180.54574220961
78209,TX,San Antonio,2010-10-31,74364.14408777746
78229,TX,San Antonio,2010-10-31,63257.11268518182
78217,TX,San Antonio,2010-10-31,42476.55822354726
78212,TX,San Antonio,2010-10-31,72573.16619924466
78204,TX,San Antonio,2010-10-31,101232.62397509476
78202,TX,San Antonio,2010-10-31,83931.19036482785
78207,TX,San Antonio,2010-11-30,
78201,TX,San Antonio,2010-11-30,
78230,TX,San Antonio,2010-11-30,57266.32392104005
78216,TX,San Antonio,2010-11-30,67978.21648995146
78209,TX,San Antonio,2010-11-30,74194.98254393216
78229,TX,San Antonio,2010-11-30,62584.66614826487
78217,TX,San Antonio,2010-11-30,42881.31427008895
78212,TX,San Antonio,2010-11-30,72239.58891485624
78204,TX,San Antonio,2010-11-30,100338.43599912146
78202,TX,San Antonio,2010-11-30,82214.20643801033
78207,TX,San Antonio,2010-12-31,
78201,TX,San Antonio,2010-12-31,
78230,TX,San Antonio,2010-12-31,56908.765688266
78216,TX,San Antonio,2010-12-31,66958.79081395878
78209,TX,San Antonio,2010-12-31,74055.65516646298
78229,TX,San Antonio,2010-12-31,61881.51512883431
78217,TX,San Antonio,2010-12-31,42911.47466186992
78212,TX,San Antonio,2010-12-31,71742.80622328969
78204,TX,San Antonio,2010-12-31,99588.2750920522
78202,TX,San Antonio,2010-12-31,80752.14475023997
78207,TX,San Antonio,2011-01-31,
78201,TX,San Antonio,2011-01-31,
78230,TX,San Antonio,2011-01-31,56533.16879804151
78216,TX,San Antonio,2011-01-31,66010.84017144148
78209,TX,San Antonio,2011-01-31,73462.51124724509
78229,TX,San Antonio,2011-01-31,61410.90975512573
78217,TX,San Antonio,2011-01-31,42599.53507618386
78212,TX,San Antonio,2011-01-31,70889.36475287464
78204,TX,San Antonio,2011-01-31,99370.89559805916
78202,TX,San Antonio,2011-01-31,80269.08160094543
78207,TX,San Antonio,2011-02-28,
78201,TX,San Antonio,2011-02-28,
78230,TX,San Antonio,2011-02-28,56143.69768514967
78216,TX,San Antonio,2011-02-28,64956.378779523984
78209,TX,San Antonio,2011-02-28,72620.4030656666
78229,TX,San Antonio,2011-02-28,61373.90272266309
78217,TX,San Antonio,2011-02-28,42229.35933817001
78212,TX,San Antonio,2011-02-28,70042.09555107738
78204,TX,San Antonio,2011-02-28,98583.50378574278
78202,TX,San Antonio,2011-02-28,79811.85619695985
78207,TX,San Antonio,2011-03-31,
78201,TX,San Antonio,2011-03-31,
78230,TX,San Antonio,2011-03-31,56155.75383574879
78216,TX,San Antonio,2011-03-31,64628.15558168676
78209,TX,San Antonio,2011-03-31,71376.67077831172
78229,TX,San Antonio,2011-03-31,61731.65813766061
78217,TX,San Antonio,2011-03-31,41992.75128746154
78212,TX,San Antonio,2011-03-31,69050.1060412046
78204,TX,San Antonio,2011-03-31,98529.96064674023
78202,TX,San Antonio,2011-03-31,79389.3913919237
78207,TX,San Antonio,2011-04-30,
78201,TX,San Antonio,2011-04-30,
78230,TX,San Antonio,2011-04-30,56408.52869567496
78216,TX,San Antonio,2011-04-30,64050.37239913765
78209,TX,San Antonio,2011-04-30,69858.91548491719
78229,TX,San Antonio,2011-04-30,61865.633894395934
78217,TX,San Antonio,2011-04-30,41756.93458609271
78212,TX,San Antonio,2011-04-30,68143.81730662902
78204,TX,San Antonio,2011-04-30,98206.49963603549
78202,TX,San Antonio,2011-04-30,79110.24142577151
78207,TX,San Antonio,2011-05-31,
78201,TX,San Antonio,2011-05-31,
78230,TX,San Antonio,2011-05-31,56571.18624500971
78216,TX,San Antonio,2011-05-31,63587.8909659445
78209,TX,San Antonio,2011-05-31,68749.83008659662
78229,TX,San Antonio,2011-05-31,61546.88421726582
78217,TX,San Antonio,2011-05-31,41374.47248121604
78212,TX,San Antonio,2011-05-31,67116.86672830433
78204,TX,San Antonio,2011-05-31,98368.39155448612
78202,TX,San Antonio,2011-05-31,78963.19381067152
78207,TX,San Antonio,2011-06-30,48610.36051085041
78201,TX,San Antonio,2011-06-30,
78230,TX,San Antonio,2011-06-30,56340.40291540315
78216,TX,San Antonio,2011-06-30,63031.31330296682
78209,TX,San Antonio,2011-06-30,67445.1766296951
78229,TX,San Antonio,2011-06-30,60886.43519780657
78217,TX,San Antonio,2011-06-30,40757.53524125146
78212,TX,San Antonio,2011-06-30,66265.85014686824
78204,TX,San Antonio,2011-06-30,98155.59431570412
78202,TX,San Antonio,2011-06-30,78895.23801135941
78207,TX,San Antonio,2011-07-31,48226.11598646293
78201,TX,San Antonio,2011-07-31,47579.15446730406
78230,TX,San Antonio,2011-07-31,56021.13288498701
78216,TX,San Antonio,2011-07-31,62861.92937390355
78209,TX,San Antonio,2011-07-31,66507.32020242633
78229,TX,San Antonio,2011-07-31,60427.21609171832
78217,TX,San Antonio,2011-07-31,39780.868324299845
78212,TX,San Antonio,2011-07-31,65433.17290971122
78204,TX,San Antonio,2011-07-31,98634.00293447112
78202,TX,San Antonio,2011-07-31,78042.06759011427
78207,TX,San Antonio,2011-08-31,48372.0467439846
78201,TX,San Antonio,2011-08-31,48015.99427560945
78230,TX,San Antonio,2011-08-31,55913.29496317775
78216,TX,San Antonio,2011-08-31,62650.24380940385
78209,TX,San Antonio,2011-08-31,65605.03254313667
78229,TX,San Antonio,2011-08-31,60520.68396349293
78217,TX,San Antonio,2011-08-31,38957.21160657089
78212,TX,San Antonio,2011-08-31,64954.77328793873
78204,TX,San Antonio,2011-08-31,99233.3143285918
78202,TX,San Antonio,2011-08-31,76653.83758753978
78207,TX,San Antonio,2011-09-30,48847.21318059648
78201,TX,San Antonio,2011-09-30,48234.745350032776
78230,TX,San Antonio,2011-09-30,55815.6808247252
78216,TX,San Antonio,2011-09-30,62392.024572086695
78209,TX,San Antonio,2011-09-30,65040.76680705898
78229,TX,San Antonio,2011-09-30,60448.51477175919
78217,TX,San Antonio,2011-09-30,38393.23424746944
78212,TX,San Antonio,2011-09-30,64514.610391703725
78204,TX,San Antonio,2011-09-30,99795.4697288891
78202,TX,San Antonio,2011-09-30,74745.76559769032
78207,TX,San Antonio,2011-10-31,49637.803766922414
78201,TX,San Antonio,2011-10-31,48426.07545120793
78230,TX,San Antonio,2011-10-31,55717.32427320831
78216,TX,San Antonio,2011-10-31,61945.23134835486
78209,TX,San Antonio,2011-10-31,64814.06597645642
78229,TX,San Antonio,2011-10-31,60216.36320702953
78217,TX,San Antonio,2011-10-31,38251.97170168639
78212,TX,San Antonio,2011-10-31,64286.8140230608
78204,TX,San Antonio,2011-10-31,100329.66670573306
78202,TX,San Antonio,2011-10-31,74036.72453958764
78207,TX,San Antonio,2011-11-30,49574.90039759001
78201,TX,San Antonio,2011-11-30,48408.069890746
78230,TX,San Antonio,2011-11-30,55622.0076251339
78216,TX,San Antonio,2011-11-30,61732.49715596361
78209,TX,San Antonio,2011-11-30,65141.51650724182
78229,TX,San Antonio,2011-11-30,59915.681473555866
78217,TX,San Antonio,2011-11-30,38272.60600695316
78212,TX,San Antonio,2011-11-30,64315.85920017237
78204,TX,San Antonio,2011-11-30,100950.87653736272
78202,TX,San Antonio,2011-11-30,74147.35602738694
78207,TX,San Antonio,2011-12-31,48218.8450228149
78201,TX,San Antonio,2011-12-31,48185.21740811487
78230,TX,San Antonio,2011-12-31,55486.50974162776
78216,TX,San Antonio,2011-12-31,61743.53207865262
78209,TX,San Antonio,2011-12-31,65662.37931873887
78229,TX,San Antonio,2011-12-31,59751.63458928849
78217,TX,San Antonio,2011-12-31,37958.43497173047
78212,TX,San Antonio,2011-12-31,64466.81203471838
78204,TX,San Antonio,2011-12-31,101370.55214702696
78202,TX,San Antonio,2011-12-31,74374.825108439
78207,TX,San Antonio,2012-01-31,46632.42467971789
78201,TX,San Antonio,2012-01-31,47462.94472847978
78230,TX,San Antonio,2012-01-31,55252.23577494596
78216,TX,San Antonio,2012-01-31,61857.85538714771
78209,TX,San Antonio,2012-01-31,65931.86303443827
78229,TX,San Antonio,2012-01-31,59678.20496104802
78217,TX,San Antonio,2012-01-31,37511.03793398754
78212,TX,San Antonio,2012-01-31,64725.40313544508
78204,TX,San Antonio,2012-01-31,101731.92740898224
78202,TX,San Antonio,2012-01-31,74159.87143430706
78207,TX,San Antonio,2012-02-29,45183.357897548114
78201,TX,San Antonio,2012-02-29,46295.92032167792
78230,TX,San Antonio,2012-02-29,55004.77982409229
78216,TX,San Antonio,2012-02-29,61860.39723959658
78209,TX,San Antonio,2012-02-29,65683.45115204461
78229,TX,San Antonio,2012-02-29,59425.85029525822
78217,TX,San Antonio,2012-02-29,37220.09667728413
78212,TX,San Antonio,2012-02-29,64926.893980845016
78204,TX,San Antonio,2012-02-29,102179.6660057312
78202,TX,San Antonio,2012-02-29,73293.40993718947
78207,TX,San Antonio,2012-03-31,44188.57479451236
78201,TX,San Antonio,2012-03-31,45011.84159733663
78230,TX,San Antonio,2012-03-31,54990.16006545668
78216,TX,San Antonio,2012-03-31,61986.576099851205
78209,TX,San Antonio,2012-03-31,65579.10851568785
78229,TX,San Antonio,2012-03-31,59329.026428584126
78217,TX,San Antonio,2012-03-31,37867.57973402203
78212,TX,San Antonio,2012-03-31,65603.13944090955
78204,TX,San Antonio,2012-03-31,103572.07080728514
78202,TX,San Antonio,2012-03-31,72717.3986901403
78207,TX,San Antonio,2012-04-30,42802.99895722481
78201,TX,San Antonio,2012-04-30,44112.82158164549
78230,TX,San Antonio,2012-04-30,55056.58808005228
78216,TX,San Antonio,2012-04-30,62072.4009483943
78209,TX,San Antonio,2012-04-30,65904.33279101555
78229,TX,San Antonio,2012-04-30,59291.97871910289
78217,TX,San Antonio,2012-04-30,38777.29660925659
78212,TX,San Antonio,2012-04-30,66418.8548129933
78204,TX,San Antonio,2012-04-30,104541.80966645973
78202,TX,San Antonio,2012-04-30,72132.84327473358
78207,TX,San Antonio,2012-05-31,41529.59046780332
78201,TX,San Antonio,2012-05-31,43405.04392820714
78230,TX,San Antonio,2012-05-31,55094.52093244959
78216,TX,San Antonio,2012-05-31,62244.87121528248
78209,TX,San Antonio,2012-05-31,66340.4067750533
78229,TX,San Antonio,2012-05-31,59454.611562100006
78217,TX,San Antonio,2012-05-31,39588.50980973453
78212,TX,San Antonio,2012-05-31,67324.03008421772
78204,TX,San Antonio,2012-05-31,105730.2943045944
78202,TX,San Antonio,2012-05-31,71899.25295216539
78207,TX,San Antonio,2012-06-30,40772.23175776749
78201,TX,San Antonio,2012-06-30,43279.99567120705
78230,TX,San Antonio,2012-06-30,55164.33697152368
78216,TX,San Antonio,2012-06-30,62463.274305726656
78209,TX,San Antonio,2012-06-30,67321.6373806381
78229,TX,San Antonio,2012-06-30,59671.54794846265
78217,TX,San Antonio,2012-06-30,40131.16733221327
78212,TX,San Antonio,2012-06-30,68590.90374589924
78204,TX,San Antonio,2012-06-30,106724.13871807896
78202,TX,San Antonio,2012-06-30,72111.94415085159
78207,TX,San Antonio,2012-07-31,40822.04184103532
78201,TX,San Antonio,2012-07-31,43744.98962454037
78230,TX,San Antonio,2012-07-31,55280.7340630567
78216,TX,San Antonio,2012-07-31,62777.01670387433
78209,TX,San Antonio,2012-07-31,68516.97840628233
78229,TX,San Antonio,2012-07-31,59901.17023920969
78217,TX,San Antonio,2012-07-31,40711.48688670836
78212,TX,San Antonio,2012-07-31,70078.41069713714
78204,TX,San Antonio,2012-07-31,108041.5383573662
78202,TX,San Antonio,2012-07-31,72655.37657160308
78207,TX,San Antonio,2012-08-31,41072.6483290383
78201,TX,San Antonio,2012-08-31,44404.158526183215
78230,TX,San Antonio,2012-08-31,55492.58622028464
78216,TX,San Antonio,2012-08-31,63188.6108241746
78209,TX,San Antonio,2012-08-31,69778.88317765926
78229,TX,San Antonio,2012-08-31,59930.73493562845
78217,TX,San Antonio,2012-08-31,41335.29495223825
78212,TX,San Antonio,2012-08-31,71370.27278558745
78204,TX,San Antonio,2012-08-31,109160.7337551382
78202,TX,San Antonio,2012-08-31,73224.9367290336
78207,TX,San Antonio,2012-09-30,41232.786089697904
78201,TX,San Antonio,2012-09-30,45007.739509478735
78230,TX,San Antonio,2012-09-30,55609.60060352676
78216,TX,San Antonio,2012-09-30,63554.00382754826
78209,TX,San Antonio,2012-09-30,70275.50531684175
78229,TX,San Antonio,2012-09-30,59762.88407294495
78217,TX,San Antonio,2012-09-30,41615.20578015129
78212,TX,San Antonio,2012-09-30,72021.20651573695
78204,TX,San Antonio,2012-09-30,109666.0569059366
78202,TX,San Antonio,2012-09-30,72702.97724612738
78207,TX,San Antonio,2012-10-31,41171.46647590049
78201,TX,San Antonio,2012-10-31,45112.1721776227
78230,TX,San Antonio,2012-10-31,55661.16791303986
78216,TX,San Antonio,2012-10-31,63813.685126529104
78209,TX,San Antonio,2012-10-31,69911.06019542989
78229,TX,San Antonio,2012-10-31,59395.189963588586
78217,TX,San Antonio,2012-10-31,41944.8313535737
78212,TX,San Antonio,2012-10-31,72350.627889918
78204,TX,San Antonio,2012-10-31,110478.4358882355
78202,TX,San Antonio,2012-10-31,71650.61316537509
78207,TX,San Antonio,2012-11-30,41399.62242641641
78201,TX,San Antonio,2012-11-30,45167.75598823846
78230,TX,San Antonio,2012-11-30,55819.17164759759
78216,TX,San Antonio,2012-11-30,63864.13224081083
78209,TX,San Antonio,2012-11-30,69174.89417451079
78229,TX,San Antonio,2012-11-30,58987.19758272508
78217,TX,San Antonio,2012-11-30,42049.8457696636
78212,TX,San Antonio,2012-11-30,72462.66756310592
78204,TX,San Antonio,2012-11-30,111334.48693992356
78202,TX,San Antonio,2012-11-30,70229.43367773444
78207,TX,San Antonio,2012-12-31,41685.12999003851
78201,TX,San Antonio,2012-12-31,44839.7301118901
78230,TX,San Antonio,2012-12-31,55957.8621476712
78216,TX,San Antonio,2012-12-31,63858.78047150296
78209,TX,San Antonio,2012-12-31,68399.22050769435
78229,TX,San Antonio,2012-12-31,58482.94832998875
78217,TX,San Antonio,2012-12-31,41866.34081631037
78212,TX,San Antonio,2012-12-31,72287.31653716449
78204,TX,San Antonio,2012-12-31,112151.7376717978
78202,TX,San Antonio,2012-12-31,68987.50107838759
78207,TX,San Antonio,2013-01-31,41864.05236703851
78201,TX,San Antonio,2013-01-31,44506.44634416742
78230,TX,San Antonio,2013-01-31,56125.73733701421
78216,TX,San Antonio,2013-01-31,63754.942487667526
78209,TX,San Antonio,2013-01-31,68322.46794407984
78229,TX,San Antonio,2013-01-31,58247.90472172388
78217,TX,San Antonio,2013-01-31,41334.6496618888
78212,TX,San Antonio,2013-01-31,72027.24350881284
78204,TX,San Antonio,2013-01-31,112570.41625973034
78202,TX,San Antonio,2013-01-31,68119.86879908555
78207,TX,San Antonio,2013-02-28,41606.38674444257
78201,TX,San Antonio,2013-02-28,44202.96599824214
78230,TX,San Antonio,2013-02-28,56281.22765504242
78216,TX,San Antonio,2013-02-28,63806.61403812112
78209,TX,San Antonio,2013-02-28,68506.59303544252
78229,TX,San Antonio,2013-02-28,58240.950649636856
78217,TX,San Antonio,2013-02-28,40813.44702093865
78212,TX,San Antonio,2013-02-28,71896.8120537747
78204,TX,San Antonio,2013-02-28,113163.968684865
78202,TX,San Antonio,2013-02-28,67714.60027387492
78207,TX,San Antonio,2013-03-31,41044.94649737445
78201,TX,San Antonio,2013-03-31,44205.64768919919
78230,TX,San Antonio,2013-03-31,56820.15147412702
78216,TX,San Antonio,2013-03-31,64224.94437852965
78209,TX,San Antonio,2013-03-31,69051.65849009033
78229,TX,San Antonio,2013-03-31,58602.52814877834
78217,TX,San Antonio,2013-03-31,40908.62647264443
78212,TX,San Antonio,2013-03-31,72302.99441598731
78204,TX,San Antonio,2013-03-31,114406.2940407616
78202,TX,San Antonio,2013-03-31,67952.984598544
78207,TX,San Antonio,2013-04-30,40404.06092670709
78201,TX,San Antonio,2013-04-30,44563.51061906627
78230,TX,San Antonio,2013-04-30,57423.989991381946
78216,TX,San Antonio,2013-04-30,64941.52905181679
78209,TX,San Antonio,2013-04-30,69619.75277567761
78229,TX,San Antonio,2013-04-30,58990.701355053054
78217,TX,San Antonio,2013-04-30,41072.4224095701
78212,TX,San Antonio,2013-04-30,73210.71573910344
78204,TX,San Antonio,2013-04-30,115430.204757086
78202,TX,San Antonio,2013-04-30,68737.2658238728
78207,TX,San Antonio,2013-05-31,39861.84186332394
78201,TX,San Antonio,2013-05-31,45016.05294264042
78230,TX,San Antonio,2013-05-31,58094.29408660044
78216,TX,San Antonio,2013-05-31,65858.63465635023
78209,TX,San Antonio,2013-05-31,70462.1577173496
78229,TX,San Antonio,2013-05-31,59487.14270749484
78217,TX,San Antonio,2013-05-31,41364.73338243651
78212,TX,San Antonio,2013-05-31,74400.3016600865
78204,TX,San Antonio,2013-05-31,115915.33192956848
78202,TX,San Antonio,2013-05-31,69678.79138946002
78207,TX,San Antonio,2013-06-30,39545.86678656126
78201,TX,San Antonio,2013-06-30,45626.177624014
78230,TX,San Antonio,2013-06-30,58536.24201881903
78216,TX,San Antonio,2013-06-30,66369.2343345044
78209,TX,San Antonio,2013-06-30,71369.32727843605
78229,TX,San Antonio,2013-06-30,60043.41727737869
78217,TX,San Antonio,2013-06-30,41451.91640910734
78212,TX,San Antonio,2013-06-30,75798.01129332841
78204,TX,San Antonio,2013-06-30,115740.98547794305
78202,TX,San Antonio,2013-06-30,70704.0176180833
78207,TX,San Antonio,2013-07-31,39689.09157434689
78201,TX,San Antonio,2013-07-31,46220.420339781405
78230,TX,San Antonio,2013-07-31,58729.07989875524
